Comparison,ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Plesne & Anoxic & Labelled,Seq_1143,5.3030959123222905,4.7235829015125175,0.7165780034896156,6.229025841953858,2.3467218812880647e-10,7.99058800578586e-8
Plesne & Anoxic & Labelled,Seq_485,5.126914028913258,4.739624009116568,1.3054862468337307,3.431383532366773,3.002554647435243e-4,0.020447397149034003
Plesne & Anoxic & Labelled,Seq_1545,4.853468130829165,4.874580658297473,0.942591611024941,4.895630943797325,4.899540804198525e-7,7.245199266694729e-5
Plesne & Anoxic & Labelled,Seq_1914,4.449875914848158,4.569315871437324,1.237979489157837,3.4809267109658104,2.4984109790758384e-4,0.018229477250899778
Plesne & Anoxic & Labelled,Seq_464,4.036470404901547,4.603076930436516,1.218333822618925,3.5647675947308572,1.8208936768895139e-4,0.014880343127541107
Plesne & Anoxic & Labelled,Seq_1432,3.6383957645979166,3.6726419864689896,1.0653539144934963,3.2032941729898936,6.793256017645707e-4,0.039653205840143375
Plesne & Anoxic & Labelled,Seq_2125,3.5193742741197247,1.734634596842614,0.4088521286494854,3.6067675658522464,1.550175725399368e-4,0.01319587086246212
Plesne & Anoxic & Labelled,Seq_2404,3.3982303269608747,1.6713623502300439,0.4438934520231005,3.1795070276382353,7.376289606597049e-4,0.041860443517438256
Plesne & Anoxic & Labelled,Seq_1399,2.5149970288646215,4.550496598189358,1.0852296681818903,3.9535378768047544,3.85020337305431e-5,0.004139981837447345
Plesne & Anoxic & Labelled,Seq_2089,2.2805200692513137,3.8314764407837965,1.0805291849664527,3.305303077856875,4.743687344495401e-4,0.028503980131776775
Plesne & Anoxic & Labelled,Seq_2066,2.220437618822955,3.772853200357191,1.0127399550594298,3.4686625947833263,2.6152795426035916e-4,0.018424193467376337
Plesne & Anoxic & Labelled,Seq_3823,1.3311139952046858,2.389097058253366,0.6103119657303228,3.48853894041813,2.4283403722562976e-4,0.018229477250899778
Plesne & Oxic & Labelled,Seq_8,896.0456461161166,3.9168180294803334,0.3173430745576013,11.523232497126955,5.037935387782491e-31,4.274688176533444e-28
Plesne & Oxic & Labelled,Seq_15,435.8423981208571,4.30468391958652,0.3479419290102531,11.624594745140163,1.545282447213174e-31,2.622344312920756e-28
Plesne & Oxic & Labelled,Seq_49,342.78790643672875,4.030654511607904,0.34407059212527025,10.958956091879752,3.009481623135764e-28,8.511817190768986e-26
Plesne & Oxic & Labelled,Seq_20,314.37952314393306,3.835577486649019,0.3223866476829773,11.090960225390925,6.939494362629915e-29,2.640383900097078e-26
Plesne & Oxic & Labelled,Seq_74,246.47719130118847,4.3360720172790455,0.36785215822183975,11.080734273742927,7.779563642006712e-29,2.640383900097078e-26
Plesne & Oxic & Labelled,Seq_24,237.9344940364766,1.1465727151182303,0.14296565086611168,6.20129877174841,2.799954432510681e-10,1.5327492490227823e-8
Plesne & Oxic & Labelled,Seq_26,225.17251771923532,1.8592908427731887,0.20954085542346015,7.632358088551224,1.1524906261920953e-14,1.0293561013936767e-12
Plesne & Oxic & Labelled,Seq_126,186.64584876922936,3.472187026785398,0.33076492602118435,9.711389491701029,1.3481798041939076e-22,2.287861127717061e-20
Plesne & Oxic & Labelled,Seq_162,173.63153636662344,4.785587510288646,0.4258062327332648,10.628279161718101,1.100684020851626e-26,2.668372547693156e-24
Plesne & Oxic & Labelled,Seq_38,155.21939780764714,1.055691330299179,0.18892490603441167,4.211680434311017,1.267389835210111e-5,2.9064331761507545e-4
Plesne & Oxic & Labelled,Seq_44,138.42431330737327,3.5799453080771273,0.29909512481774647,11.09996463533177,6.27467668791526e-29,2.640383900097078e-26
Plesne & Oxic & Labelled,Seq_29,136.38412150303648,0.6314986038301869,0.09806306051155232,3.788364363627244,7.582117178236317e-5,0.0015691283965203696
Plesne & Oxic & Labelled,Seq_101,120.203450222547,1.59704285200056,0.23274699876411886,5.744619088968822,4.606406910086979e-9,1.9066030552238058e-7
Plesne & Oxic & Labelled,Seq_37,104.7235713865629,0.9000637439207494,0.1037074200370788,6.171822071091014,3.375372362833044e-10,1.7900021561648987e-8
Plesne & Oxic & Labelled,Seq_77,99.11352894732686,1.1594695106728006,0.16859059817895344,5.335229368591734,4.771192765372614e-8,1.7992698050749613e-6
Plesne & Oxic & Labelled,Seq_233,98.18508451964176,2.404211893724802,0.28306480993116556,7.574985722337658,1.7958356570797703e-14,1.523766555032185e-12
Plesne & Oxic & Labelled,Seq_200,91.88132458695368,2.7268540851397503,0.2689727844691487,9.17138917979525,2.3348098566798382e-20,3.3018102723214044e-18
Plesne & Oxic & Labelled,Seq_105,79.078146591082,2.4930595942284883,0.36631530341086305,6.0960041074884215,5.437631004362593e-10,2.7140175924715652e-8
Plesne & Oxic & Labelled,Seq_19,76.08807503802761,0.691969021557543,0.14490484872578216,2.981052914074676,0.0014362957660414596,0.021569857654622628
Plesne & Oxic & Labelled,Seq_174,69.09374454083066,0.6455584665645141,0.13225166834539076,2.915339151394165,0.0017765110114055704,0.02576700159277994
Plesne & Oxic & Labelled,Seq_129,66.23918166701745,1.1773750122955724,0.20882890525559097,4.392950349343516,5.5911336193799195e-6,1.3750947466793803e-4
Plesne & Oxic & Labelled,Seq_117,51.08710006299231,0.782836566091174,0.10982264336764558,4.760735582924467,9.644431455793355e-7,2.6397742226582782e-5
Plesne & Oxic & Labelled,Seq_56,47.59814550243949,2.31984146293966,0.2509318606976851,8.208768138141268,1.117346438574308e-16,1.2640912708404005e-14
Plesne & Oxic & Labelled,Seq_388,45.18896152600145,5.109016337837721,0.48892767590403824,9.917655671407394,1.744267316146376e-23,3.2889129283337777e-21
Plesne & Oxic & Labelled,Seq_136,44.21680035712659,1.490013688134583,0.17832042071705925,6.897772465926624,2.6412131437194176e-12,1.948755958648631e-10
Plesne & Oxic & Labelled,Seq_234,32.76659386737973,0.7460462303186882,0.1415726453973894,3.4331931070043487,2.982585397927316e-4,0.005327839389771215
Plesne & Oxic & Labelled,Seq_299,32.53338747442213,1.2098840406414473,0.23223821103854922,4.0901281334955515,2.1556747077943408e-5,4.689974332214098e-4
Plesne & Oxic & Labelled,Seq_173,31.913615848251762,2.2779850801189325,0.25984284600545443,7.766175252239087,4.044580484063822e-15,3.813140600809059e-13
Plesne & Oxic & Labelled,Seq_208,30.099834735386537,1.1226917144377007,0.14815620201371565,5.822852521272355,2.8925801321835776e-9,1.2586432011065465e-7
Plesne & Oxic & Labelled,Seq_327,27.57410357830421,1.7247275498949104,0.22613872616260333,6.477119486565557,4.6745079424387995e-11,2.833085706542372e-9
Plesne & Oxic & Labelled,Seq_172,26.198236950750257,3.578683621127218,0.35799404277417973,9.270220240007239,9.288097544115334e-21,1.4329001393057928e-18
Plesne & Oxic & Labelled,Seq_333,26.062484912288486,3.8656386579964908,0.3489838027252084,10.33182236493534,2.5295092702500477e-25,5.365721539517914e-23
Plesne & Oxic & Labelled,Seq_533,24.674563693311963,3.177287727512798,0.4352504698520221,6.7025492896185215,1.0240722751539269e-11,7.24104437890089e-10
