Comparison,ASV,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Certovo & 48 h & Oxic & Labelled,Seq_414,58.11234863855128,2.834108551885751,0.3049285625918678,9.29433611530537,7.406385290488439e-21,1.2783421011383046e-18
Certovo & 48 h & Oxic & Labelled,Seq_142,55.861364336657616,0.39490478898227144,0.14657580141715734,2.6942018066022055,0.0035278714952608034,0.038916152036747885
Certovo & 48 h & Oxic & Labelled,Seq_16,54.4985431084516,0.7983783471701843,0.2297244055922802,3.4753745258880477,2.5507028950407277e-4,0.003668760997366913
Certovo & 48 h & Oxic & Labelled,Seq_153,53.570511989730555,1.7604322123436225,0.24414399676228557,7.2106307576249495,2.784664357085059e-13,1.6021102267762707e-11
Certovo & 48 h & Oxic & Labelled,Seq_244,53.23443553560708,0.8638643896984979,0.1747113380456247,4.944523917920573,3.8165085105525466e-7,8.554926869108695e-6
Certovo & 48 h & Oxic & Labelled,Seq_257,49.49704036790141,1.2874811498890735,0.24839567007162572,5.183186766169571,1.0906320794205955e-7,2.7281608247535474e-6
Certovo & 48 h & Oxic & Labelled,Seq_161,47.7024632695656,1.2712374053633404,0.1672962879049101,7.598718544704959,1.495387227572079e-14,1.0754326478289204e-12
Certovo & 48 h & Oxic & Labelled,Seq_146,47.11007863403499,0.3462803076815072,0.14950081592578257,2.3162435973153004,0.010272486000956028,0.09795751844005582
Certovo & 48 h & Oxic & Labelled,Seq_600,46.51088387376207,2.9806982437514162,0.45044874441809535,6.6171751629632825,1.8306378965298057e-11,8.579647193997413e-10
Certovo & 48 h & Oxic & Labelled,Seq_221,44.981963643712525,1.0337754104673158,0.2016215340109048,5.127306542620609,1.4695837210204167e-7,3.6235735749731993e-6
Certovo & 48 h & Oxic & Labelled,Seq_136,44.746827678797004,1.583897097600798,0.2362365338436518,6.704708504777957,1.0090440421377793e-11,5.122382402146491e-10
Certovo & 48 h & Oxic & Labelled,Seq_302,43.58977223989103,3.097714353438123,0.4843467803398483,6.395653856240298,7.993088987633429e-11,3.1354708165125677e-9
Certovo & 48 h & Oxic & Labelled,Seq_651,42.66411298086927,2.4401800009578105,0.28583681842164915,8.53696880070294,6.88943701100792e-18,8.493691629285479e-16
Certovo & 48 h & Oxic & Labelled,Seq_672,42.48358484648144,5.040179535573895,0.8949433600648918,5.6318419248436395,8.914753415659257e-9,2.6079431178691316e-7
Certovo & 48 h & Oxic & Labelled,Seq_181,42.37683711022775,0.9396666852932327,0.2854237688098023,3.2921809182591164,4.970681829765059e-4,0.006975119380629669
Certovo & 48 h & Oxic & Labelled,Seq_431,37.80542550970273,4.586793207028716,0.7790271070008916,5.887848016851442,1.9562833123407154e-9,6.49335576365399e-8
Certovo & 48 h & Oxic & Labelled,Seq_817,36.59708688499367,5.492241587079823,0.791488092607653,6.939133561674908,1.9725600960042753e-12,1.0639496017823059e-10
Certovo & 48 h & Oxic & Labelled,Seq_117,35.669774038220844,0.9303438310198988,0.22331167969438112,4.166122579406257,1.5491207694038503e-5,2.7007903515061067e-4
Certovo & 48 h & Oxic & Labelled,Seq_200,34.033128664112795,7.491976853789371,1.2654901499344684,5.920217438418886,1.6075812388929599e-9,5.549370436658498e-8
Certovo & 48 h & Oxic & Labelled,Seq_533,32.544679644685374,3.895222868253643,0.6988492231120692,5.57376718672977,1.2464441818781839e-8,3.5268240293799103e-7
Certovo & 48 h & Oxic & Labelled,Seq_955,30.549983398716044,6.967633619610538,1.0615114365649327,6.563879935347571,2.6212709766901576e-11,1.1906088699387398e-9
Certovo & 48 h & Oxic & Labelled,Seq_163,28.955251680246405,1.9421911810173276,0.298655218620472,6.503121525846981,3.9335095172400003e-11,1.6973093566890601e-9
Certovo & 48 h & Oxic & Labelled,Seq_56,27.414064734517332,1.569743859836366,0.3408021548233901,4.606026803585898,2.052177547657334e-6,4.1186726130890213e-5
Certovo & 48 h & Oxic & Labelled,Seq_409,26.034964426194097,0.44897425618765563,0.18812782788846968,2.3865382449098758,0.008503919124507542,0.08292522264915264
Certovo & 48 h & Oxic & Labelled,Seq_214,25.263869434548482,0.5415087684837943,0.2067775340129834,2.6187988509902307,0.004411998100779303,0.04729881193754706
Certovo & 48 h & Oxic & Labelled,Seq_519,25.197455769482023,4.048912123647549,0.694181386979134,5.832642879215159,2.7278126411576034e-9,8.883404940826459e-8
Certovo & 48 h & Oxic & Labelled,Seq_77,23.810432641575595,1.2706812855971419,0.22222418046488945,5.718015397509384,5.388768948253478e-9,1.631757053453597e-7
Certovo & 48 h & Oxic & Labelled,Seq_268,23.69739576909669,0.6947166038174394,0.23637180531494803,2.9390840540045824,0.0016459189361036825,0.02043781355190616
Certovo & 48 h & Oxic & Labelled,Seq_276,22.763895719803592,7.321611328039572,0.9602285213058707,7.62486342113905,1.2214644700420423e-14,9.166294240402457e-13
Certovo & 48 h & Oxic & Labelled,Seq_503,22.754110492592115,4.986512775334572,0.7912863071626254,6.301780695807924,1.471226542606909e-10,5.4028447075309035e-9
Certovo & 48 h & Oxic & Labelled,Seq_707,22.178546494161075,3.285339581670939,0.4090413688770046,8.031802726190303,4.802536431220319e-16,5.180736175178919e-14
Certovo & 48 h & Oxic & Labelled,Seq_273,22.16303184072527,0.7631130021070247,0.21665232228996947,3.5222932024964275,2.1391534128723563e-4,0.003155708368049305
Certovo & 48 h & Oxic & Labelled,Seq_548,21.914888857650997,0.6991971347904031,0.19715163880710806,3.54649415556973,1.9519670084593458e-4,0.0029296478753050702
Certovo & 48 h & Oxic & Labelled,Seq_321,21.862089510250158,0.5721796671773013,0.20206745419583008,2.8316270398635472,0.0023155916164536946,0.028281487960205503
Certovo & 48 h & Oxic & Labelled,Seq_372,21.638536786808093,2.104994222715927,0.642999670781105,3.2737096430528747,5.307280997846091e-4,0.007328293601825883
Certovo & 48 h & Oxic & Labelled,Seq_472,21.57782634786578,0.675879154247524,0.21892679724647057,3.087238121364424,0.0010101284605191583,0.013208194870121722
Certovo & 48 h & Oxic & Labelled,Seq_265,21.502909121880723,0.7143535125058614,0.25417276769259994,2.810503733310291,0.0024732007540207734,0.02959530811442432
Certovo & 48 h & Oxic & Labelled,Seq_367,21.182322396168182,1.397901377517197,0.35121922141723544,3.980139161736088,3.4437468545971826e-5,5.555053337415642e-4
Certovo & 48 h & Oxic & Labelled,Seq_250,21.003914373291522,0.6154741343203401,0.21967244999445182,2.801781171630238,0.0025410666589615193,0.029835925533112807
Certovo & 48 h & Oxic & Labelled,Seq_1044,20.80499924852906,4.104598904933222,0.9989187246478385,4.1090419106722305,1.9865198773668078e-5,3.3288672896457383e-4
Certovo & 48 h & Oxic & Labelled,Seq_202,19.95574744752345,2.480976515218332,0.35931541014818147,6.904731734704,2.5149193605389805e-12,1.315379035239479e-10
Certovo & 48 h & Oxic & Labelled,Seq_430,19.77874573526184,2.2588303259119513,0.4141711193852121,5.453857645276949,2.4644332487807534e-8,6.646268417805594e-7
Certovo & 48 h & Oxic & Labelled,Seq_821,19.353597155156557,2.6586490214565717,0.4152660082669749,6.402279426991587,7.653709119893514e-11,3.072163242078187e-9
Certovo & 48 h & Oxic & Labelled,Seq_1198,19.25002670103952,7.917059593486131,1.582724369820856,5.002172042364041,2.834398283168165e-7,6.52289524899767e-6
